class_id,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_entropy,fractal_dim,foreground_ratio,sym_lr,sym_tb,sym_axis_shift,sym_axis_corr,sym_bilateral_texture_corr,color_h_bin0,color_h_bin1,color_h_bin2,color_h_bin3,color_h_bin4,color_h_bin5,color_h_bin6,color_h_bin7,color_h_mean,color_h_std,color_s_bin0,color_s_bin1,color_s_bin2,color_s_bin3,color_s_bin4,color_s_bin5,color_s_bin6,color_s_bin7,color_s_mean,color_s_std,color_v_bin0,color_v_bin1,color_v_bin2,color_v_bin3,color_v_bin4,color_v_bin5,color_v_bin6,color_v_bin7,color_v_mean,color_v_std,shape_area,shape_perimeter,shape_circularity,shape_aspect_ratio,shape_solidity,shape_extent,cub_name,scientific_name,Sequence,Species1,Family1,Order1,Avibase.ID1,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size
125,8.466100922479608,1.6043704928243927,0.5641719671542299,0.009967881021894004,0.9123581452189578,5.261063088381621,1.7274115728700763,0.3886199951171875,0.0662432786694899,0.03701314426958128,-6.6,0.07057155491897668,0.9911139255617025,0.54757080078125,0.296881103515625,0.029388427734375,0.0846832275390625,0.020989990234375,0.0204864501953125,0.0,0.0,42.19796142578125,29.896151287368376,0.3044647216796875,0.25452880859375,0.2031005859375,0.1255950927734375,0.0615966796875,0.024072265625,0.0130462646484375,0.0135955810546875,65.55509033203126,39.6369378908236,0.0381195068359375,0.12877197265625,0.1734344482421875,0.2072418212890625,0.1813323974609375,0.1236236572265625,0.08187255859375,0.0656036376953125,124.2269073486328,55.692125019500985,15155.1,1773.7218158483506,0.06556651127051963,1.039209194378913,0.522860139125113,0.39533587842261375,Lincoln_Sparrow,Melospiza lincolnii,10442.0,Melospiza lincolnii,Passerellidae,Passeriformes,AVIBASE-AF49F890,4.0,2.0,2.0,0.0,4.0,13.2,8.0,4.0,5.1,20.1,64.0,14.3,49.7,22.3,56.8,16.6,Dunning,,NO,,,Wetland,2.0,3.0,Omnivore,Omnivore,Generalist,32.71,66.53,54.29,-105.44,7567216.93
126,7.214002634989581,1.3460461694077481,0.6239968716311155,0.0155830904967181,0.9210736449849609,5.04501231898694,1.7163036518660495,0.385546875,0.1324333038191039,0.1498726091127809,-9.2,0.12757123018609984,0.9860437309916132,0.7028228759765625,0.1429931640625,0.0662445068359375,0.0153350830078125,0.03399658203125,0.0386077880859375,0.0,0.0,36.369876098632815,24.79583069692305,0.0662811279296875,0.2097625732421875,0.2207061767578125,0.27694091796875,0.1309814453125,0.0516021728515625,0.0227691650390625,0.0209564208984375,97.54119567871093,42.525820936548605,0.03199462890625,0.0947113037109375,0.1414520263671875,0.161907958984375,0.244342041015625,0.13958740234375,0.1063385009765625,0.0796661376953125,135.51009521484374,56.65965127585529,13978.9,1506.229812335968,0.10131889447446536,1.7144801450596538,0.5303813164292649,0.3928942628199047,Nelson_Sharp_tailed_Sparrow,Ammodramus nelsoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.9400570632530885,1.1498428967321115,0.7109755773951231,0.041242729579607076,0.9309810865753223,4.6013439160718175,1.8462465697140573,0.6124420166015625,0.11781546392523032,0.1571342286627451,1.6,0.07679555907790196,0.9919671740898333,0.3299072265625,0.235418701171875,0.034698486328125,0.3206451416015625,0.0662994384765625,0.013031005859375,0.0,0.0,64.22198486328125,30.48606365611791,0.329022216796875,0.2041595458984375,0.287847900390625,0.1070770263671875,0.049554443359375,0.01202392578125,0.006268310546875,0.004046630859375,59.526553344726565,37.15933318439962,0.0131561279296875,0.086358642578125,0.099444580078125,0.1331451416015625,0.1842437744140625,0.166845703125,0.0883819580078125,0.228424072265625,157.6066436767578,61.00230420237206,23025.0,1549.293146800995,0.14860763271612293,0.9614069919764205,0.5970395351104445,0.501405602162318,Savannah_Sparrow,Passerculus sandwichensis,10434.0,Passerculus sandwichensis,Passerellidae,Passeriformes,AVIBASE-26EB95E7,4.0,1.0,3.0,0.0,4.0,12.8,8.3,4.1,5.4,20.7,72.8,17.6,55.2,24.1,51.2,19.97,Dunning,,NO,,,Grassland,3.0,3.0,Omnivore,Omnivore,Generalist,18.83,71.39,54.37,-108.21,13598359.75
128,7.832973743601746,1.3457930976409833,0.6460861218325533,0.022651018808100942,0.8992098150831606,4.927920748318709,1.8143295801844357,0.5414398193359375,0.04415486564027847,0.11352322105317396,-4.0,0.0388617445620652,0.9878417753582903,0.436920166015625,0.2481109619140625,0.03302001953125,0.2424346923828125,0.0246917724609375,0.0148223876953125,0.0,0.0,53.037173461914065,25.12001036025189,0.229638671875,0.2392669677734375,0.3147308349609375,0.1357818603515625,0.0371063232421875,0.0167724609375,0.008184814453125,0.01851806640625,70.03588256835937,37.962936511509284,0.0193267822265625,0.072381591796875,0.0967559814453125,0.1437713623046875,0.28177490234375,0.2094329833984375,0.1175079345703125,0.0590484619140625,143.25137939453126,50.38274729572241,32212.9,2513.8165014505385,0.09743236536951376,1.0345337552742617,0.5984131612101347,0.5267344618874377,Seaside_Sparrow,Ammodramus maritimus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,8.829786213145422,1.4039165867032897,0.6520520636266199,0.018254916722667252,0.9051410117519912,4.969454270894888,1.834224845905861,0.587908935546875,0.07455375443615539,0.0374462122405779,-1.2,0.06962463332122772,0.9192416117146213,0.72625732421875,0.0559661865234375,0.04140625,0.1439239501953125,0.0075103759765625,0.0249359130859375,0.0,0.0,38.289364624023435,35.46114377026356,0.096307373046875,0.3147918701171875,0.270867919921875,0.13277587890625,0.0713134765625,0.0457855224609375,0.02808837890625,0.040069580078125,87.177587890625,50.75242697648306,0.0210845947265625,0.08150634765625,0.0906768798828125,0.1167327880859375,0.153521728515625,0.2146636962890625,0.217974853515625,0.103839111328125,154.7735626220703,56.90363290839112,27547.0,1933.58800675869,0.10825852947526186,0.9247218182619426,0.62928076279929,0.5042777402424268,Song_Sparrow,Melospiza melodia,10441.0,Melospiza melodia,Passerellidae,Passeriformes,AVIBASE-A5F09E05,6.0,2.0,3.0,1.0,5.0,13.4,8.5,5.3,6.7,21.5,66.3,13.2,52.6,20.1,67.2,21.91,Dunning,,NO,,,Shrubland,2.0,2.0,Omnivore,Omnivore,Generalist,18.99,62.57,47.88,-103.48,10313728.38
130,7.2234036992486805,1.1920750873850003,0.6847382609916112,0.046632605124903484,0.9272433714938808,4.712854292513644,1.8144743547274018,0.5595855712890625,0.1060930518189049,0.10321875094382386,-13.6,0.07630185636550979,0.9530423377162898,0.6112213134765625,0.185430908203125,0.01617431640625,0.12003173828125,0.0380523681640625,0.02908935546875,0.0,0.0,40.184539794921875,42.3495636312879,0.368951416015625,0.1515533447265625,0.1583709716796875,0.14658203125,0.1033416748046875,0.0405242919921875,0.0129791259765625,0.0176971435546875,68.22088623046875,43.32756031889916,0.010919189453125,0.0561431884765625,0.0943695068359375,0.17584228515625,0.1924835205078125,0.158953857421875,0.1259307861328125,0.185357666015625,157.5954833984375,56.99676678331822,16942.0,1396.2157748937607,0.16699135749621846,0.944413317263941,0.6093931784611366,0.43188282001868855,Tree_Sparrow,Spizelloides arborea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,10.556695746711071,1.5604698072915721,0.6398225359990797,0.0233758092596952,0.9030472120317266,4.9524036837128875,1.768734114411257,0.4829498291015625,0.07952679274449614,0.08079620684011919,12.0,0.05433865392361835,0.9764489199382875,0.631884765625,0.333026123046875,0.0049835205078125,0.0074920654296875,0.0068328857421875,0.0157806396484375,0.0,0.0,30.169549560546876,19.182185924261265,0.2283111572265625,0.19019775390625,0.201690673828125,0.1727020263671875,0.1222747802734375,0.040704345703125,0.0195892333984375,0.024530029296875,82.38445434570312,44.31689080122353,0.0521484375,0.1534576416015625,0.11019287109375,0.1412811279296875,0.152899169921875,0.1472381591796875,0.1365936279296875,0.10618896484375,134.12623291015626,59.785702728724026,22511.7,1431.6827999830246,0.13589079218695793,1.2095764031306953,0.5917196177079794,0.4616015424481101,Vesper_Sparrow,Pooecetes gramineus,10432.0,Pooecetes gramineus,Passerellidae,Passeriformes,AVIBASE-3647E146,5.0,2.0,3.0,0.0,4.0,12.0,7.7,4.9,6.6,20.1,78.6,18.8,60.0,23.9,59.6,25.68,Dunning,,NO,,,Grassland,3.0,3.0,Omnivore,Omnivore,Generalist,33.41,61.61,46.0,-100.57,6371227.47
132,6.179122278478031,1.0850054173000354,0.6987019707576746,0.01933742051695278,0.9275975826939963,4.778286006560352,1.7110565140886582,0.3937042236328125,0.19199720192803107,0.06948517665872458,-4.8,0.16232572916789456,0.9858773952129509,0.5597015380859375,0.2098175048828125,0.0427154541015625,0.1475799560546875,0.0248870849609375,0.0152984619140625,0.0,0.0,45.49964294433594,37.442748221384036,0.466265869140625,0.2353729248046875,0.1718719482421875,0.089520263671875,0.022760009765625,0.0076934814453125,0.003277587890625,0.0032379150390625,46.69068603515625,38.82262867029059,0.027166748046875,0.12989501953125,0.194134521484375,0.2050079345703125,0.183197021484375,0.1105926513671875,0.0889434814453125,0.0610626220703125,124.06944580078125,55.24763049495597,12890.7,1159.200725221634,0.2220827274709644,0.9122325392737286,0.6231379408335689,0.4615789800571779,White_crowned_Sparrow,Zonotrichia leucophrys,10419.0,Zonotrichia leucophrys,Passerellidae,Passeriformes,AVIBASE-8601A467,5.0,2.0,3.0,0.0,4.0,15.4,8.4,4.5,6.0,22.8,78.7,18.5,60.9,23.4,70.6,28.0,Dunning,,NO,,,Shrubland,2.0,3.0,Omnivore,Omnivore,Generalist,33.38,70.64,58.71,-115.14,7364178.61
133,9.14886136027236,1.467283048797574,0.6175992349805168,0.011976502000963115,0.9150452971675287,5.165952186485893,1.801396646907645,0.5154266357421875,0.07265416318321435,0.11696345807073208,4.0,0.02525999553568458,0.9747379401904613,0.536163330078125,0.1274505615234375,0.0969940185546875,0.1920684814453125,0.0267791748046875,0.02054443359375,0.0,0.0,49.50507507324219,34.89256257728651,0.3757232666015625,0.2760833740234375,0.154937744140625,0.0968414306640625,0.046551513671875,0.0230499267578125,0.0122711181640625,0.0145416259765625,58.3489013671875,44.59566319222948,0.0227813720703125,0.09095458984375,0.13223876953125,0.1606658935546875,0.1718292236328125,0.1561309814453125,0.1712890625,0.094110107421875,143.4499542236328,58.797019048824005,23501.0,1396.6011434793472,0.1747801825340935,1.1773815118062976,0.6914805830840545,0.5812728439576191,White_throated_Sparrow,Zonotrichia albicollis,10418.0,Zonotrichia albicollis,Passerellidae,Passeriformes,AVIBASE-39BD9FF2,10.0,4.0,5.0,1.0,5.0,13.6,8.4,5.1,6.3,23.0,72.8,14.3,58.1,19.7,70.4,24.4,Dunning,,NO,,,Woodland,2.0,3.0,Herbivore,Omnivore,Terrestrial,40.7,65.85,53.74,-95.18,5662700.85
134,4.898801415375427,1.0150344472697697,0.6973072231674463,0.02389612278882325,0.9501240138490699,4.622402153348341,1.7069633750495057,0.4194793701171875,0.13632166555322994,0.1404565169191398,-19.2,0.12174662298792285,0.982880187133549,0.43980712890625,0.143109130859375,0.1146484375,0.1652252197265625,0.020379638671875,0.1168304443359375,0.0,0.0,63.08311767578125,44.0749373952289,0.3282562255859375,0.137567138671875,0.1969818115234375,0.148638916015625,0.088250732421875,0.0621185302734375,0.0242889404296875,0.013897705078125,75.52311401367187,40.34441677179512,0.060540771484375,0.10584716796875,0.11217041015625,0.1980621337890625,0.17838134765625,0.1879638671875,0.091766357421875,0.0652679443359375,130.48550109863282,53.35722723470261,36331.7,1782.8161924362182,0.24478091170708574,0.964179104477612,0.6636597057789869,0.5973916058689154,Cape_Glossy_Starling,Lamprotornis nitens,8756.0,Lamprotornis nitens,Sturnidae,Passeriformes,AVIBASE-57BBB7F1,6.0,3.0,3.0,0.0,4.0,22.4,12.6,5.2,6.4,31.9,118.3,24.6,94.6,20.6,79.8,85.59,Dunning,,NO,,,Grassland,3.0,1.0,Omnivore,Omnivore,Insessorial,-34.21,-5.76,-22.69,22.57,3006322.47
135,4.481546377085481,0.856740164912581,0.7577406241457595,0.04109071981824054,0.9547366732632426,4.3907466277284914,1.8434273630118228,0.635430908203125,0.08316591138276742,0.0516572012273208,-18.0,0.05780245672108723,0.9852363176309733,0.3641998291015625,0.2026611328125,0.028485107421875,0.3894012451171875,0.0089385986328125,0.0063140869140625,0.0,0.0,62.2184814453125,31.871634943426642,0.2413360595703125,0.2522613525390625,0.2502410888671875,0.2191253662109375,0.0239959716796875,0.0063934326171875,0.00308837890625,0.003558349609375,65.11849060058594,34.15621839772051,0.04071044921875,0.08868408203125,0.109613037109375,0.09239501953125,0.137286376953125,0.225177001953125,0.1604644775390625,0.1456695556640625,151.25839538574218,62.136168724812116,44624.0,1908.71283056736,0.1985377230608314,0.95859375,0.7850647050229387,0.6979677247296413,Bank_Swallow,Riparia riparia,7733.0,Riparia riparia,Hirundinidae,Passeriformes,AVIBASE-94A1C447,26.0,8.0,17.0,1.0,4.0,9.4,5.0,3.7,2.5,10.5,101.8,54.0,47.9,53.0,47.2,12.68,Dunning,,NO,,,Riverine,3.0,3.0,Carnivore,Invertivore,Aerial,24.15,72.45,54.72,29.5,36583654.61
136,4.119324927020706,0.7630504274812345,0.770790632855668,0.026534215809381884,0.9693160220659334,4.464501904984633,1.76832660305639,0.5053619384765625,0.0922413227390078,0.1522357408364819,-15.8,0.01855483644410911,0.9605994614991504,0.5037322998046875,0.2648773193359375,0.0836639404296875,0.093621826171875,0.038287353515625,0.0158172607421875,0.0,0.0,45.97855834960937,35.13549362333022,0.289288330078125,0.3242767333984375,0.1861358642578125,0.0791229248046875,0.0645416259765625,0.0416656494140625,0.012481689453125,0.0024871826171875,63.89762878417969,44.56672673192797,0.074285888671875,0.1250579833984375,0.103863525390625,0.108905029296875,0.1424713134765625,0.1625,0.16298828125,0.119927978515625,139.28620300292968,63.53939069143083,30702.9,1525.2222558021545,0.21606924675903438,0.9352693926827517,0.7309802223008124,0.6167471286038968,Barn_Swallow,Hirundo rustica,7714.0,Hirundo rustica,Hirundinidae,Passeriformes,AVIBASE-58C502EA,68.0,23.0,24.0,21.0,10.0,12.4,6.0,4.5,2.7,11.7,115.8,62.3,56.0,52.6,71.4,17.91,Dunning,,NO,,,Human Modified,3.0,3.0,Carnivore,Invertivore,Aerial,-37.53,71.13,47.56,34.57,51701054.06
137,3.158828564420162,0.7373012754336046,0.7612975173205195,0.025950935383250218,0.9697165392868982,4.472210707548433,1.7613359456121729,0.5155364990234375,0.08334145204466525,0.11685987727898932,-12.8,0.0325741667269933,0.9831018107085121,0.707415771484375,0.040069580078125,0.01383056640625,0.190289306640625,0.0155303955078125,0.0328643798828125,0.0,0.0,42.741146850585935,40.44245611917227,0.3068328857421875,0.2745819091796875,0.171142578125,0.2028564453125,0.0282318115234375,0.0121551513671875,0.003558349609375,0.000640869140625,60.038885498046874,34.691880985322186,0.0520050048828125,0.12750244140625,0.0988525390625,0.1179443359375,0.1696441650390625,0.1495758056640625,0.1940277099609375,0.090447998046875,140.51387634277344,60.21867929187922,35435.6,1416.0679277658462,0.30242234730245154,1.3304204374599176,0.7411507156706227,0.6308679087618613,Cliff_Swallow,Petrochelidon pyrrhonota,7697.0,Petrochelidon pyrrhonota,Hirundinidae,Passeriformes,AVIBASE-F5C181CA,12.0,3.0,5.0,4.0,4.0,11.3,5.9,4.5,3.0,12.6,109.3,54.2,56.4,49.0,49.2,21.6,Dunning,,NO,,,Grassland,3.0,3.0,Carnivore,Invertivore,Aerial,16.24,66.98,46.7,-108.51,11994340.08
138,5.295877137926491,0.8833446070224543,0.7618089582012336,0.05897050554446946,0.9529111462739793,4.320449225012043,1.8465806696099913,0.65582275390625,0.15643782175055537,0.11392630637716183,-12.8,0.09917936062420732,0.9684211758897316,0.4642913818359375,0.24857177734375,0.0166534423828125,0.1755523681640625,0.0666168212890625,0.028314208984375,0.0,0.0,53.90145568847656,41.334728615271516,0.3432861328125,0.1872528076171875,0.1949371337890625,0.1250579833984375,0.08961181640625,0.0318389892578125,0.01138916015625,0.0166259765625,67.22025756835937,47.016523226328104,0.0552734375,0.0814056396484375,0.084771728515625,0.0851318359375,0.136492919921875,0.2322357177734375,0.1453216552734375,0.1793670654296875,153.82577514648438,61.82023213432113,42414.4,1947.1558900356292,0.22657542912345957,1.057347972972973,0.7552684463985732,0.7215109264819312,Tree_Swallow,Tachycineta bicolor,7735.0,Tachycineta bicolor,Hirundinidae,Passeriformes,AVIBASE-BBA2F9DF,10.0,4.0,6.0,0.0,4.0,10.8,5.9,3.8,2.8,12.2,115.9,61.3,54.3,53.0,54.0,21.2,Dunning,,NO,,,Wetland,3.0,3.0,Carnivore,Invertivore,Aerial,33.0,68.64,52.15,-107.17,11720977.55
139,4.499868670299146,0.8454960407840186,0.7482248202557595,0.031150081993317418,0.955114230583451,4.4785133083975195,1.66348642926295,0.3415130615234375,0.1387161990951472,0.10113451242073841,-12.0,0.13203747631049928,0.9177412266130975,0.3120513916015625,0.5386444091796875,0.0606689453125,0.05145263671875,0.011431884765625,0.025750732421875,0.0,0.0,42.68526611328125,30.483055283604784,0.0906402587890625,0.11090087890625,0.073583984375,0.088348388671875,0.114605712890625,0.1467803955078125,0.15511474609375,0.220025634765625,151.07833862304688,66.07703479559937,0.0767364501953125,0.1252960205078125,0.2115386962890625,0.12913818359375,0.109869384765625,0.0985198974609375,0.106488037109375,0.142413330078125,129.15811157226562,70.4964429280077,16576.1,1467.7965078830719,0.13567646379071302,0.8610541946479445,0.5197943781571187,0.39219076903095307,Scarlet_Tanager,Piranga olivacea,10738.0,Piranga olivacea,Cardinalidae,Passeriformes,AVIBASE-42101632,21.0,12.0,9.0,0.0,4.0,18.8,11.5,7.2,8.2,19.4,92.6,29.5,65.9,30.9,63.8,28.2,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,32.41,53.03,41.72,-85.13,2605301.09
140,3.7822042198431403,0.8399934709819739,0.7325310388560953,0.01974494595502508,0.9675365798580117,4.663141652741739,1.7457035785234396,0.4481170654296875,0.20444676824517066,0.12302228338132355,10.0,0.18721959582616915,0.9581615554201981,0.6439056396484375,0.077008056640625,0.0761474609375,0.0939971923828125,0.014697265625,0.094244384765625,0.0,0.0,45.034628295898436,33.43464704231598,0.1520355224609375,0.1339599609375,0.1466552734375,0.0763519287109375,0.1193115234375,0.1164825439453125,0.1089111328125,0.1462921142578125,125.22439575195312,69.97162720380501,0.009417724609375,0.052435302734375,0.0968597412109375,0.121942138671875,0.15263671875,0.18365478515625,0.2381103515625,0.1449432373046875,162.68560485839845,57.25141651077668,18620.4,1429.213929104805,0.14727878991067359,0.7758333333333333,0.5117480381013839,0.38281045143291975,Summer_Tanager,Piranga rubra,10739.0,Piranga rubra,Cardinalidae,Passeriformes,AVIBASE-891798D9,57.0,25.0,29.0,3.0,10.0,19.2,13.3,8.4,9.0,19.5,92.0,27.9,67.4,29.2,71.3,29.13,Dunning,,NO,,,Forest,1.0,3.0,Carnivore,Invertivore,Insessorial,24.5,42.5,33.47,-93.77,3269576.69
141,2.876460642030473,0.5722577865668906,0.8261546321240608,0.07733692895849203,0.9591006932192941,3.7524595579240896,1.7996244465193603,0.526519775390625,0.1821259902711965,0.1106063478178673,-12.8,0.12907260233644377,0.9597919281917215,0.4451019287109375,0.1538482666015625,0.0177490234375,0.3527252197265625,0.02254638671875,0.0080291748046875,0.0,0.0,57.515203857421874,33.25601897742145,0.3103729248046875,0.0998260498046875,0.11507568359375,0.2318267822265625,0.2034027099609375,0.0345855712890625,0.00384521484375,0.0010650634765625,78.60290222167968,42.33244089206349,0.007891845703125,0.10164794921875,0.1131011962890625,0.1277374267578125,0.0823944091796875,0.1567108154296875,0.2983612060546875,0.1121551513671875,156.5828857421875,48.72462403049972,28172.9,1346.1928168296813,0.1689847236141226,0.9564213564213564,0.6281997287362927,0.5055095153821175,Artic_Tern,Sterna paradisaea,2666.0,Sterna paradisaea,Laridae,Charadriiformes,AVIBASE-BDC5CF80,9.0,4.0,5.0,0.0,4.0,37.8,22.8,3.8,7.0,16.1,262.7,181.1,80.9,69.1,179.6,110.0,Dunning,,NO,,,Coastal,3.0,3.0,Carnivore,Aquatic predator,Aerial,41.24,83.11,67.21,-35.32,10398468.44
142,4.8500312189346655,0.8148898858295152,0.7761728216185486,0.06676072851055062,0.951322993411889,3.9944055520298334,1.8225927167024765,0.5956207275390625,0.0717429670000332,0.06018073549868217,-11.6,-0.009243130595678509,0.9748370018245776,0.10843505859375,0.280938720703125,0.0457366943359375,0.52557373046875,0.029937744140625,0.0093780517578125,0.0,0.0,81.38423461914063,30.631424766626346,0.2729888916015625,0.3455963134765625,0.1952880859375,0.11573486328125,0.063134765625,0.0049713134765625,0.0017059326171875,0.000579833984375,60.91690673828125,31.40673504385527,0.0283172607421875,0.15501708984375,0.11666259765625,0.08206787109375,0.076409912109375,0.133642578125,0.189630126953125,0.2182525634765625,154.18853149414062,63.198584493173186,44086.0,1344.947496342659,0.41445423621233085,1.0217385547162858,0.8020054491065544,0.7057507628885185,Black_Tern,Chlidonias niger,2658.0,Chlidonias niger,Laridae,Charadriiformes,AVIBASE-115AF02D,10.0,4.0,5.0,1.0,8.0,31.1,18.4,3.5,5.4,15.8,201.7,123.7,75.0,62.1,77.8,65.3,Dunning,,NO,,,Wetland,3.0,3.0,Carnivore,Aquatic predator,Aerial,35.73,63.05,50.61,-10.11,12943719.56
